UTP and CTP de novo biosynthesis	UMP/CMP kinase	2.7.4.14	URA6	
myristate biosynthesis	3-oxoacyl-[acyl-carrier-protein] reductase	1.1.1.100	OAR1	
superpathway of glucose fermentation	hexokinase	2.7.1.1	HXK1	PMID:6985717
folate transformations I	methenyltetrahydrofolate cyclohydrolase	3.5.4.9	MIS1	
L-arginine biosynthesis II (acetyl cycle)	amino-acid N-acetyltransferase	2.3.1.1	ARG2	PMID:12603335|PMID:11553611|PMID:205532
glutamate degradation IX	glutamate dehydrogenase	1.4.1.2	GDH2	PMID:1975578
guanosine ribonucleotides de novo biosynthesis	guanylate kinase	2.7.4.8	GUK1	
sulfate assimilation pathway	sulfate adenylyltransferase	2.7.7.4	MET3	PMID:9409150|PMID:16102596|PMID:22419079
superpathway of glucose fermentation	aldehyde dehydrogenase (NADP(+))	1.2.1.4	ALD6	PMID:6985717
superpathway of purine nucleotides de novo biosynthesis II	adenylosuccinate lyase	4.3.2.2	ADE13	
superpathway of phospholipid biosynthesis	phosphatidyl-N-methylethanolamine N-methyltransferase	2.1.1.71	OPI3	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
folate polyglutamylation	methenyltetrahydrofolate cyclohydrolase	3.5.4.9	MIS1	PMID:1916088|PMID:10799479|PMID:3665922|PMID:18804690|PMID:16700064
superpathway of phosphatidic acid and phospholipid biosynthesis	choline-phosphate cytidylyltransferase	2.7.7.15	PCT1	PMID:24520995|PMID:9885152|PMID:24866973
fatty acid elongation	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	FAS1	
gluconeogenesis I	phosphoglycerate kinase	2.7.2.3	PGK1	PMID:9467897
superpathway of NAD biosynthesis	arylformamidase	3.5.1.9	BNA7	PMID:15137942
L-cysteine biosynthesis III (from L-homocysteine)	cystathionine beta-synthase	4.2.1.22	CYS4	PMID:10509018|PMID:15042590
isoleucine degradation	S-(hydroxymethyl)glutathione dehydrogenase	1.1.1.284	SFA1	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
valine degradation	alcohol dehydrogenase	1.1.1.1	ADH3	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
myristate biosynthesis	3-oxoacyl-[acyl-carrier-protein] reductase	1.1.1.100	FAS2	
fatty acids biosynthesis (yeast)	[acyl-carrier-protein] S-acetyltransferase	2.3.1.38	FAS1	
superpathway of glucose fermentation	indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:6985717
glycolysis I (from glucose 6-phosphate)	6-phosphofructokinase	2.7.1.11	PFK2	
lipid-linked oligosaccharide biosynthesis	GDP-Man:Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase	2.4.1.132	ALG2	PMID:11278778|PMID:10336995|PMID:9878760
leucine degradation	alcohol dehydrogenase	1.1.1.1	SFA1	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
mevalonate pathway	hydroxymethylglutaryl-CoA synthase	2.3.3.10	ERG13	
trehalose biosynthesis I	trehalose-phosphatase	3.1.3.12	TPS2	PMID:11152943
myristate biosynthesis	enoyl-[acyl-carrier-protein] reductase (NADH)	1.3.1.9	FAS1	
superpathway of methionine salvage pathway	aromatic-amino-acid transaminase	2.6.1.57	ARO9	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
TCA cycle, aerobic respiration	succinate--CoA ligase (ADP-forming)	6.2.1.5	LSC1	PMID:8099357|PMID:12855708|PMID:9395469
superpathway of purine nucleotides de novo biosynthesis II	IMP dehydrogenase	1.1.1.205	IMD4	
phenylalanine degradation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC6	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
superpathway of glucose fermentation	phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	5.4.2.11	GPM1	PMID:6985717
xylose metabolism	aldose reductase	1.1.1.21	GRE3	PMID:20485559|PMID:15184173|PMID:16911508|PMID:12271459|PMID:18555359|PMID:20171088|PMID:7747971|PMID:10486580
gluconeogenesis I	pyruvate carboxylase	6.4.1.1	PYC1	PMID:9467897
superpathway of acetoin and butanediol biosynthesis	phenylpyruvate decarboxylase	4.1.1.43	PDC1	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
fatty acid biosynthesis, initial steps	oleoyl-[acyl-carrier-protein] hydrolase	3.1.2.14	FAS1	PMID:18059524
salvage pathways of pyrimidine deoxyribonucleotides	cytidine deaminase	3.5.4.5	CDD1	PMID:12111094|PMID:10501935
superpathway of chorismate metabolism	3-dehydroquinate synthase	4.2.3.4	ARO1	
leucine degradation	alcohol dehydrogenase	1.1.1.1	ADH3	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
superpathway of purine biosynthesis and salvage pathways	IMP cyclohydrolase	3.5.4.10	ADE16	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
phenylalanine degradation	phenylpyruvate decarboxylase	4.1.1.43	PDC5	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
superpathway of pyrimidine ribonucleotides de novo biosynthesis	carbamoyl-phosphate synthase (glutamine-hydrolyzing)	6.3.5.5	CPA2	
hexaprenyl diphosphate biosynthesis	(2E,6E)-farnesyl diphosphate synthase	2.5.1.10	ERG20	PMID:11583838|PMID:2681213
fatty acid biosynthesis, initial steps	biotin carboxylase	6.3.4.14	HFA1	PMID:18059524
palmitate biosynthesis	oleoyl-[acyl-carrier-protein] hydrolase	3.1.2.14	FAS1	
isoleucine degradation	indolepyruvate decarboxylase	4.1.1.74	PDC5	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
de novo biosynthesis of purine nucleotides	phosphoribosylformylglycinamidine synthase	6.3.5.3	ADE6	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of aromatic amino acid biosynthesis	2-aminoadipate transaminase	2.6.1.39	ARO8	
L-homocysteine biosynthesis	cysteine synthase	2.5.1.47	MET17	
superpathway of TCA cycle and glyoxylate cycle	dihydrolipoyllysine-residue succinyltransferase	2.3.1.61	KGD2	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
glutaryl-CoA degradation	acetyl-CoA C-acetyltransferase	2.3.1.9	ERG10	
thiamine biosynthesis	hydroxymethylpyrimidine kinase	2.7.1.49	THI20	PMID:18161008|PMID:22031445|PMID:17309261|PMID:22568620|PMID:23048037
stearate biosynthesis III (fungi)	[acyl-carrier-protein] S-acetyltransferase	2.3.1.38	FAS1	
superpathway of glucose fermentation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC6	PMID:6985717
superpathway of chorismate metabolism	dihydropteroate synthase	2.5.1.15	FOL1	
sulfate assimilation pathway	phosphoadenylyl-sulfate reductase (thioredoxin)	1.8.4.8	MET16	PMID:9409150|PMID:16102596|PMID:22419079
superpathway of fatty acid biosynthesis, saturated and unsaturated	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	FAS1	
superpathway of histidine, purine, and pyrimidine biosynthesis	1-(5-phosphoribosyl)-5- [(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase	5.3.1.16	HIS6	
superpathway of glucose fermentation	hexokinase	2.7.1.1	HXK2	PMID:6985717
superpathway of methionine biosynthesis	tetrahydrofolate synthase	6.3.2.17	MET7	PMID:9409150|PMID:16700064
superpathway of threonine biosynthesis	pyruvate carboxylase	6.4.1.1	PYC2	PMID:9163906|PMID:25408465|PMID:1847111|PMID:6821505
superpathway of purine biosynthesis and salvage pathways	adenylate kinase	2.7.4.3	ADK1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
tryptophan degradation	alcohol dehydrogenase	1.1.1.1	SFA1	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
superpathway of fatty acid biosynthesis, saturated	palmitoyl-CoA hydrolase	3.1.2.2	TES1	
PRPP biosynthesis	ribose-phosphate diphosphokinase	2.7.6.1	PRS4	
L-glutamate biosynthesis IV	glutamate synthase (NADH)	1.4.1.14	GLT1	
superpathway of fatty acid biosynthesis, saturated and unsaturated	enoyl-[acyl-carrier-protein] reductase (NADH)	1.3.1.9	FAS1	
galactose degradation	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	5.4.2.2	PGM1	PMID:14764091|PMID:18779058|PMID:8119301
superpathway of adenosine nucleotides de novo biosynthesis II	nucleoside-diphosphate kinase	2.7.4.6	YNK1	
salvage pathways of adenine, hypoxanthine and their nucleosides	adenine phosphoribosyltransferase	2.4.2.7	APT1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:9864350|PMID:10217799|PMID:22419079
ergosterol biosynthesis	3beta-hydroxysteroid 3-dehydrogenase	1.1.1.270	ERG27	PMID:8561481|PMID:8552601|PMID:12119386
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	
L-threonine biosynthesis	homoserine kinase	2.7.1.39	THR1	
superpathway of phosphatidate biosynthesis	glycerone-phosphate O-acyltransferase	2.3.1.42	SCT1	PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
tryptophan degradation	alcohol dehydrogenase	1.1.1.1	ADH3	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
phospholipid biosynthesis	phosphatidylserine decarboxylase	4.1.1.65	PSD2	PMID:16807089
valine degradation	indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
superpathway of tetrahydrofolate biosynthesis and salvage	formate--tetrahydrofolate ligase	6.3.4.3	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
superpathway of heme and siroheme biosynthesis	precorrin-2 dehydrogenase	1.3.1.76	MET8	PMID:2077690|PMID:10051442|PMID:11212295
folate transformations I	formate--tetrahydrofolate ligase	6.3.4.3	ADE3	
allantoin degradation to glyoxylate I	ureidoglycolate lyase	4.3.2.3	DAL3	
dehydro-D-arabinono-1,4-lactone biosynthesis	D-arabinose 1-dehydrogenase (NAD(+))	1.1.1.116	ARA2	PMID:10094636|PMID:17151466|PMID:17097644|PMID:11281285
phosphatidate biosynthesis I (the dihydroxyacetone pathway)		2.3.1.n7	SLC1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
phenylalanine degradation	phenylpyruvate decarboxylase	4.1.1.43	ARO10	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
glycolysis I (from glucose 6-phosphate)	phosphopyruvate hydratase	4.2.1.11	ENO1	
aerobic respiration, electron transport chain	quinol--cytochrome-c reductase	7.1.1.8	COB	
L-homocysteine biosynthesis	O-acetylhomoserine aminocarboxypropyltransferase	2.5.1.49	MET17	
L-tryptophan degradation III (eukaryotic)	arylformamidase	3.5.1.9	BNA7	PMID:12062417
TCA cycle, aerobic respiration	aconitate hydratase	4.2.1.3	ACO1	PMID:8099357|PMID:12855708|PMID:9395469
superpathway of glucose fermentation	phenylpyruvate decarboxylase	4.1.1.43	PDC6	PMID:6985717
2-oxoglutarate decarboxylation to succinyl-CoA	oxoglutarate dehydrogenase (succinyl-transferring)	1.2.4.2	KGD1	PMID:2072900
dolichyl glucosyl phosphate biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	YHL012W	PMID:9878760|PMID:23751184
superpathway of methionine salvage pathway	aromatic-amino-acid transaminase	2.6.1.57	ARO8	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
superpathway of chorismate metabolism	3-deoxy-7-phosphoheptulonate synthase	2.5.1.54	ARO4	
isoleucine degradation	alcohol dehydrogenase	1.1.1.1	ADH5	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
phosphatidylinositol phosphate biosynthesis	phosphatidylinositol 3-kinase	2.7.1.137	VPS34	PMID:17382260
sulfate activation (for sulfonation)	sulfate adenylyltransferase	2.7.7.4	MET3	
adenosine deoxyribonucleotides de novo biosynthesis II	nucleoside-diphosphate kinase	2.7.4.6	YNK1	
UMP biosynthesis I	glutaminase	3.5.1.2	URA2	
glutamate biosynthesis from ammonia	glutamate dehydrogenase (NADP(+))	1.4.1.4	GDH3	PMID:9287019|PMID:11562373
superpathway of purine nucleotides de novo biosynthesis II	nucleoside-triphosphate--adenylate kinase	2.7.4.10	ADK2	
valine degradation	alcohol dehydrogenase	1.1.1.1	SFA1	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
de novo biosynthesis of pyrimidine deoxyribonucleotides	ribonucleoside-diphosphate reductase	1.17.4.1	RNR4	PMID:12472466|PMID:1659321|PMID:6094555
salvage pathways of adenine, hypoxanthine and their nucleosides	hypoxanthine phosphoribosyltransferase	2.4.2.8	HPT1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:9864350|PMID:10217799|PMID:22419079
superpathway of histidine, purine, and pyrimidine biosynthesis	UMP/CMP kinase	2.7.4.14	URA6	
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	glycerone-phosphate O-acyltransferase	2.3.1.42	GPT2	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
superpathway of purine nucleotides de novo biosynthesis II	phosphoribosylaminoimidazolesuccinocarboxamide synthase	6.3.2.6	ADE1	
palmitate biosynthesis	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	FAS1	
superpathway of tetrahydrofolate biosynthesis and salvage	glycine dehydrogenase (aminomethyl-transferring)	1.4.4.2	GCV2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
superpathway of glucose fermentation	phosphoglycerate kinase	2.7.2.3	PGK1	PMID:6985717
L-asparagine biosynthesis I	asparagine synthase (glutamine-hydrolyzing)	6.3.5.4	ASN2	
superpathway of adenosine nucleotides de novo biosynthesis II	adenylate kinase	2.7.4.3	ADK1	
ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	polyprenyldihydroxybenzoate methyltransferase	2.1.1.114	COQ3	PMID:11583838|PMID:17248750|PMID:6369767|PMID:15792955|PMID:2198286|PMID:14701817|PMID:11469793|PMID:17482885|PMID:13835567|PMID:9452453|PMID:8703953|PMID:17391640|PMID:15548532|PMID:9083048|PMID:620805|PMID:16624818
pyridoxal 5'-phosphate salvage I	pyridoxal kinase	2.7.1.35	BUD16	PMID:15483325|PMID:17696614
&beta;-alanine biosynthesis IV	aldehyde dehydrogenase (NAD(+))	1.2.1.3	ALD3	PMID:12586697
phosphatidate biosynthesis I (the dihydroxyacetone pathway)	1-acylglycerophosphocholine O-acyltransferase	2.3.1.23	SLC1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
myo-inositol biosynthesis	inositol-phosphate phosphatase	3.1.3.25	INM2	PMID:2642902|PMID:10096091|PMID:10844654
diphthamide biosynthesis	methylated diphthine methylhydrolase	3.1.1.97	RRT2	PMID:8406038|PMID:1508200|PMID:3042777|PMID:6339504|PMID:15485916
gluconeogenesis I	malate dehydrogenase	1.1.1.37	MDH2	PMID:9467897
superpathway of ergosterol biosynthesis I	diphosphomevalonate decarboxylase	4.1.1.33	MVD1	PMID:8561481|PMID:8552601|PMID:12119386
superpathway of chorismate metabolism	GTP cyclohydrolase I	3.5.4.16	FOL2	
superpathway of phosphatidate biosynthesis	glycerol-3-phosphate dehydrogenase (NAD(+))	1.1.1.8	GPD1	PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
L-arginine biosynthesis II (acetyl cycle)	argininosuccinate synthase	6.3.4.5	ARG1	PMID:12603335|PMID:11553611|PMID:205532
superpathway of chorismate metabolism	tryptophan synthase	4.2.1.20	TRP5	
TCA cycle, aerobic respiration	isocitrate dehydrogenase (NAD(+))	1.1.1.41	IDH1	PMID:8099357|PMID:12855708|PMID:9395469
superpathway of glucose fermentation	phenylpyruvate decarboxylase	4.1.1.43	PDC5	PMID:6985717
gluconeogenesis I	phosphopyruvate hydratase	4.2.1.11	ENO1	PMID:9467897
L-tyrosine degradation III	alcohol dehydrogenase	1.1.1.1	ADH5	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
periplasmic NAD degradation	NAD(+) diphosphatase	3.6.1.22	NPY1	PMID:19416965|PMID:16278456
phenylalanine degradation	histidinol-phosphate transaminase	2.6.1.9	HIS5	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
fatty acid oxidation pathway	long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA4	PMID:1551874|PMID:17028011|PMID:24520995|PMID:12697341
superpathway of fatty acid biosynthesis, saturated and unsaturated	palmitoyl-CoA hydrolase	3.1.2.2	TES1	
methionine salvage pathway	branched-chain-amino-acid transaminase	2.6.1.42	BAT1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
phenylalanine biosynthesis	chorismate mutase	5.4.99.5	ARO7	PMID:9642265|PMID:9491082|PMID:9491083|PMID:1943992
superpathway of ergosterol biosynthesis I	phosphomevalonate kinase	2.7.4.2	ERG8	PMID:8561481|PMID:8552601|PMID:12119386
superpathway of purine nucleotides de novo biosynthesis II	IMP cyclohydrolase	3.5.4.10	ADE17	
inositol phosphate biosynthesis	inositol-trisphosphate 3-kinase	2.7.1.127	ARG82	PMID:11956213
superpathway of glucose fermentation	phosphopyruvate hydratase	4.2.1.11	ENO1	PMID:6985717
diacylglycerol and triacylglycerol biosynthesis	2-lysophosphatidate phosphatase	3.1.3.106	LPP1	PMID:16916618
phosphatidylinositol phosphate biosynthesis	1-phosphatidylinositol-3-phosphate 5-kinase	2.7.1.150	FAB1	PMID:17382260
superpathway of purine biosynthesis and salvage pathways	adenylosuccinate synthase	6.3.4.4	ADE12	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of L-threonine biosynthesis	aspartate-semialdehyde dehydrogenase	1.2.1.11	HOM2	PMID:8082795|PMID:2176637
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	methionine adenosyltransferase	2.5.1.6	SAM2	PMID:9409150
superpathway of histidine, purine, and pyrimidine biosynthesis	phosphoribosylglycinamide formyltransferase 1	2.1.2.2	ADE8	
folate interconversions	methylenetetrahydrofolate dehydrogenase (NAD(+))	1.5.1.15	MTD1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
superpathway of chorismate metabolism	aminomethyltransferase	2.1.2.10	GCV1	
folate transformations I	methylenetetrahydrofolate dehydrogenase (NADP(+))	1.5.1.5	MIS1	
fatty acid elongation	fatty-acyl-CoA synthase system	2.3.1.86	FAS2	
lipid-linked oligosaccharide biosynthesis	dolichyl-P-Glc:Man9GlcNAc2-PP-dolichol alpha-1,3-glucosyltransferase	2.4.1.267	ALG6	PMID:11278778|PMID:10336995|PMID:9878760
fatty acid biosynthesis, initial steps	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	FAS1	PMID:18059524
salvage pathways of purines and their nucleosides	guanine deaminase	3.5.4.3	GUD1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:9864350|PMID:10217799|PMID:22419079
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	1-acylglycerol-3-phosphate O-acyltransferase	2.3.1.51	SLC1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
superpathway of tetrahydrofolate biosynthesis and salvage	methylenetetrahydrofolate reductase [NAD(P)H]	1.5.1.20	MET12	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
very long chain fatty acid biosynthesis I	very-long-chain 3-oxoacyl-CoA reductase	1.1.1.330	IFA38	PMID:17719544|PMID:18272525|PMID:17719534
glutathione-glutaredoxin redox reactions	glutathione transferase	2.5.1.18	GTT2	PMID:11169096
superpathway of glutathione metabolism (truncated &gamma;-glutamyl cycle)	glutathione synthase	6.3.2.3	GSH2	PMID:4144403|PMID:12702279|PMID:5076|PMID:16102596|PMID:10514563
L-homocysteine biosynthesis	homoserine O-acetyltransferase	2.3.1.31	MET2	
4-aminobenzoate biosynthesis	aminodeoxychorismate lyase	4.1.3.38	ABZ2	
pentose phosphate pathway (non-oxidative branch)	transaldolase	2.2.1.2	TAL1	PMID:8534086|PMID:14690456|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
stearate biosynthesis III (fungi)	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	
glycine biosynthesis I	glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:7498764
aerobic respiration, electron transport chain	cytochrome-c oxidase	7.1.1.9	COX2	
superpathway of fatty acid biosynthesis, saturated	fatty-acyl-CoA synthase system	2.3.1.86	FAS2	
phosphatidylinositol phosphate biosynthesis	phosphoinositide 5-phosphatase	3.1.3.36	INP54	PMID:17382260
2-oxoglutarate decarboxylation to succinyl-CoA	dihydrolipoyl dehydrogenase	1.8.1.4	LPD1	PMID:2072900
p-aminobenzoate biosynthesis	aminodeoxychorismate synthase	2.6.1.85	ABZ1	
sphingolipid biosynthesis (yeast)	very-long-chain ceramide synthase	2.3.1.297	LAG1	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
diacylglycerol and triacylglycerol biosynthesis	phospholipid:diacylglycerol acyltransferase	2.3.1.158	LRO1	PMID:16916618
phosphatidylinositol biosynthesis	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	2.7.8.11	PIS1	PMID:6088233|PMID:9370330|PMID:3031032|PMID:15967713|PMID:2002005|PMID:9885152|PMID:22345606
UDP-N-acetylglucosamine biosynthesis	UDP-N-acetylglucosamine diphosphorylase	2.7.7.23	QRI1	PMID:2656689|PMID:9867860|PMID:8174553|PMID:9603950|PMID:16408321|PMID:23135325
adenosine deoxyribonucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR2	
glycine cleavage	glycine dehydrogenase (aminomethyl-transferring)	1.4.4.2	GCV2	
leucine degradation	indolepyruvate decarboxylase	4.1.1.74	ARO10	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
valine degradation	phenylpyruvate decarboxylase	4.1.1.43	PDC1	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
L-proline degradation	L-glutamate gamma-semialdehyde dehydrogenase	1.2.1.88	PUT2	PMID:10629046|PMID:387737
zymosterol biosynthesis	Delta(14)-sterol reductase	1.3.1.70	ERG24	
methionine biosynthesis	tetrahydrofolate synthase	6.3.2.17	MET7	PMID:1789001|PMID:10799479|PMID:9409150|PMID:16700064
superpathway of branched chain amino acid biosynthesis	ketol-acid reductoisomerase (NADP(+))	1.1.1.86	ILV5	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
superoxide radicals degradation	superoxide dismutase	1.15.1.1	SOD2	PMID:12054464|PMID:3290902|PMID:15851472
L-tyrosine degradation III	phenylpyruvate decarboxylase	4.1.1.43	PDC6	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
mevalonate pathway	mevalonate kinase	2.7.1.36	ERG12	
salvage pathways of pyrimidine ribonucleotides	uracil phosphoribosyltransferase	2.4.2.9	FUR1	PMID:10501935|PMID:12111094
p-hydroxybenzoate biosynthesis				
superpathway of ubiquinone biosynthesis	geranylgeranyl diphosphate synthase	2.5.1.29	BTS1	PMID:17482885|PMID:27060254|PMID:19531029|PMID:20592037|PMID:27693056
diphthamide biosynthesis	2-(3-amino-3-carboxypropyl)histidine synthase	2.5.1.108	DPH1	PMID:8406038|PMID:1508200|PMID:3042777|PMID:6339504|PMID:15485916
aspartate biosynthesis	aspartate transaminase	2.6.1.1	AAT2	PMID:11082192|PMID:14745783|PMID:354503|PMID:9655342|PMID:1482685|PMID:22010850|PMID:9288922
superpathway of glucose fermentation	pyruvate kinase	2.7.1.40	PYK2	PMID:6985717
fatty acid biosynthesis, initial steps	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	PMID:18059524
allantoin degradation to glyoxylate I	allantoinase	3.5.2.5	DAL1	
superpathway of heme and siroheme biosynthesis	porphobilinogen synthase	4.2.1.24	HEM2	PMID:2077690|PMID:10051442|PMID:11212295
de novo biosynthesis of pyrimidine ribonucleotides	dihydroorotate oxidase (fumarate)	1.3.98.1	URA1	PMID:9485596|PMID:22419079|PMID:2283036|PMID:9858611
NAD de novo biosynthesis II (from tryptophan)	arylformamidase	3.5.1.9	BNA7	PMID:12062417
sphingolipid biosynthesis (yeast)	serine C-palmitoyltransferase	2.3.1.50	LCB1	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
de novo biosynthesis of purine nucleotides	phosphoribosylamine--glycine ligase	6.3.4.13	ADE57	PMID:11689683|PMID:15744050|PMID:11035032
tryptophan degradation	4-hydroxyphenylpyruvate decarboxylase	4.1.1.80	ARO10	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
lipid-linked oligosaccharide biosynthesis	GDP-Man:Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase	2.4.1.257	ALG2	PMID:11278778|PMID:10336995|PMID:9878760
de novo biosynthesis of purine nucleotides	ribonucleoside-diphosphate reductase	1.17.4.1	RNR3	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of methionine biosynthesis	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	2.1.1.14	MET6	PMID:9409150|PMID:16700064
fatty acids biosynthesis (yeast)	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	
heme b biosynthesis I (aerobic)	uroporphyrinogen decarboxylase	4.1.1.37	HEM12	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299|PMID:11212295|PMID:7798202|PMID:2185242
tryptophan degradation	allyl-alcohol dehydrogenase	1.1.1.54	ADH1	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
L-tryptophan biosynthesis	anthranilate synthase	4.1.3.27	TRP2	PMID:6323449|PMID:10790693|PMID:1943992
superpathway of glucose fermentation	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH2	PMID:6985717
stearate biosynthesis III (fungi)	beta-ketoacyl-[acyl-carrier-protein] synthase I	2.3.1.41	FAS2	
asparagine degradation	asparaginase	3.5.1.1	ASP3-2	PMID:10640599|PMID:17308034
lipid-linked oligosaccharide biosynthesis	dolichyl-P-Glc:Glc2Man9GlcNAc2-PP-dolichol alpha-1,2-glucosyltransferase	2.4.1.256	DIE2	PMID:11278778|PMID:10336995|PMID:9878760
superpathway of fatty acid biosynthesis, saturated	biotin carboxylase	6.3.4.14	ACC1	
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	O-acetylhomoserine aminocarboxypropyltransferase	2.5.1.49	MET17	PMID:9409150
thiamine biosynthesis	hydroxyethylthiazole kinase	2.7.1.50	THI6	PMID:18161008|PMID:22031445|PMID:17309261|PMID:22568620|PMID:23048037
myristate biosynthesis	oleoyl-[acyl-carrier-protein] hydrolase	3.1.2.14	FAS1	
superpathway of purine nucleotides de novo biosynthesis II	phosphoribosylglycinamide formyltransferase 1	2.1.2.2	ADE8	
fatty acid elongation	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	
superpathway of chorismate metabolism	formate--tetrahydrofolate ligase	6.3.4.3	ADE3	
L-tryptophan biosynthesis	tryptophan synthase	4.2.1.20	TRP5	PMID:6323449|PMID:10790693|PMID:1943992
